  0.000000000  0.000000000  0.000000000     100       0
       1       1  -19.484364898   -0.000000000
       1       2  -19.484364898   -0.000000000
       1       3  -17.894492694    0.000000000
       1       4  -17.894492694    0.000000000
       1       5  -17.903984409   -0.000000000
       1       6  -17.903984409    0.000000000
       1       7  -17.907955310   -0.000000000
       1       8  -17.907955310    0.000000000
       1       9  -14.106902508   -0.000000000
       1      10  -14.106902508    0.000000000
       1      11  -14.011002812   -0.000000000
       1      12  -14.011002812   -0.000000000
       1      13  -14.641152422   -0.000000000
       1      14  -14.641152422    0.000000000
       1      15  -14.665577897    0.000000000
       1      16  -14.665577897   -0.000000000
       1      17  -13.886817478    0.000000000
       1      18  -13.886817478   -0.000000000
       1      19  -14.913014060   -0.000000000
       1      20  -14.913014060    0.000000000
       1      21  -14.881787634   -0.000000000
       1      22  -14.881787634    0.000000000
       1      23  -12.410715017   -0.000000000
       1      24  -12.410715017    0.000000000
       1      25  -12.285170895   -0.000000000
       1      26  -12.285170895   -0.000000000
       1      27  -11.985491735   -0.000000000
       1      28  -11.985491735    0.000000000
       1      29   -4.725323018    0.000000000
       1      30   -4.725323018   -0.000000000
       1      31   -4.708213642    0.000000000
       1      32   -4.708213642    0.000000000
       1      33   -2.999261248    0.000000000
       1      34   -2.999261248    0.000000000
       1      35   -2.385368109    0.000000000
       1      36   -2.385368109   -0.000000000
       1      37   -0.755003556    0.000000000
       1      38   -0.755003556    0.000000000
       1      39   -1.341222494   -0.000000000
       1      40   -1.341222493   -0.000000000
       1      41   -1.330974067   -0.000000000
       1      42   -1.330974067    0.000000000
       1      43   -0.794284590    0.000000000
       1      44   -0.794284590    0.000000000
       1      45   -0.700104860    0.000000000
       1      46   -0.700104860   -0.000000000
       1      47   -0.796734041    0.000000000
       1      48   -0.796734041   -0.000000000
       1      49   -0.791814025   -0.000000000
       1      50   -0.791814024   -0.000000000
       1      51   -0.789227710   -0.000000000
       1      52   -0.789227711   -0.000000000
       1      53   -0.934228015   -0.000000000
       1      54   -0.934228014    0.000000000
       1      55   -0.761601915    0.000000000
       1      56   -0.761601914    0.000000000
       1      57   -0.864972986    0.000000000
       1      58   -0.864972984    0.000000000
       1      59   -0.867760339   -0.000000000
       1      60   -0.867760336    0.000000000
       1      61   -0.723071579   -0.000000000
       1      62   -0.723071578    0.000000000
       1      63   -0.662776910   -0.000000000
       1      64   -0.662776909    0.000000000
       1      65   -0.551140833   -0.000000000
       1      66   -0.551140834    0.000000000
       1      67   -0.551122965   -0.000000000
       1      68   -0.551122965   -0.000000000
       1      69   -0.557796773    0.000000000
       1      70   -0.557796774    0.000000000
       1      71   -0.898256254   -0.000000000
       1      72   -0.898256255    0.000000000
       1      73   -0.850085181    0.000000000
       1      74   -0.850085183    0.000000000
       1      75   -0.723488963    0.000000000
       1      76   -0.723488967   -0.000000000
       1      77   -0.803853550   -0.000000000
       1      78   -0.803853551   -0.000000000
       1      79   -0.704796305   -0.000000000
       1      80   -0.704796301    0.000000000
       1      81   -0.636226350    0.000000000
       1      82   -0.636226349    0.000000000
       1      83   -1.117614544   -0.000000000
       1      84   -1.117614546    0.000000000
       1      85   -0.763887539    0.000000000
       1      86   -0.763887537   -0.000000000
       1      87   -0.607022491    0.000000000
       1      88   -0.607022483    0.000000000
       1      89   -0.607342148   -0.000000000
       1      90   -0.607342167    0.000000000
       1      91   -0.631200547   -0.000000000
       1      92   -0.631200542   -0.000000000
       1      93   -0.935301594    0.000000000
       1      94   -0.935301629   -0.000000000
       1      95   -0.935819406   -0.000000000
       1      96   -0.935819414    0.000000000
       1      97   -0.920588812   -0.000000000
       1      98   -0.920588828   -0.000000000
       1      99   -1.131035726    0.000000000
       1     100   -1.131014854   -0.000000000
