  0.000000000  0.000000000  0.000000000      16       0
       1       1  -12.045326685    0.000000000
       1       2  -12.540906646   -0.000000000
       1       3  -12.540906646   -0.000000000
       1       4  -12.436562607   -0.000000000
       1       5  -11.347679300   -0.000000000
       1       6  -11.425627041   -0.000000000
       1       7  -11.863721926    0.000000000
       1       8  -13.049330942    0.000000000
       1       9  -12.831947556    0.000000000
       1      10  -12.831947556   -0.000000000
       1      11  -12.126187876    0.000000000
       1      12  -12.126187876    0.000000000
       1      13  -12.163471648    0.000000000
       1      14  -11.009459091   -0.000000000
       1      15  -11.012715115    0.000000000
       1      16  -11.892670703    0.000000000
